UserID,Points,CreatedDate
Z3,25,2016-01-15
Z3,25,2016-01-15
Z3,5,2016-01-15
Z3,5,2016-01-15
Z3,5,2016-01-15
Z3,5,2016-01-15
Z3,5,2016-01-15
Z4,5,2016-01-15
Z3,5,2016-01-15
Z4,5,2016-01-15
Z4,5,2016-01-15
Z4,100,2016-01-15
Z3,5,2016-01-15
Z3,5,2016-01-15
Z3,5,2016-01-15
Z3,100,2016-01-15
Z3,25,2016-01-15
Z3,5,2016-01-15
Z3,5,2016-01-15
Z4,5,2016-01-18
Z4,5,2016-01-18
Z4,5,2016-01-18
Z4,5,2016-01-18
Z4,5,2016-01-18
Z4,5,2016-01-18
Z4,5,2016-01-18
Z4,-10,2016-01-19
Z4,-10,2016-01-20
Z4,-10,2016-01-20
Z4,-10,2016-01-20
Z3,100,2016-01-20
Z3,25,2016-01-20
Z3,25,2016-01-20
Z4,-10,2016-01-22
Z4,-25,2016-01-22
Z3,-25,2016-01-22
Z3,-10,2016-01-22
Z4,-25,2016-01-22
Z4,-25,2016-01-22
Z4,-25,2016-01-22
Z4,-100,2016-01-22
Z4,-50,2016-01-22
Z3,100,2016-01-22
Z4,5,2016-01-29
Z4,5,2016-01-29
Z4,5,2016-01-29
Z4,5,2016-01-29
Z4,5,2016-01-29
Z4,100,2016-01-29
Z3,25,2016-01-29
Z3,25,2016-02-01
Z3,5,2016-02-01
Z3,100,2016-02-01
Z3,5,2016-02-01
Z3,25,2016-02-01
Z4,50,2016-02-01
Z3,50,2016-02-02
Z3,-10,2016-02-04
Z3,5,2016-02-04
Z3,25,2016-02-08
Z3,25,2016-02-09
Z4,10,2016-02-11
Z4,10,2016-02-11
Z4,10,2016-02-12
Z3,25,2016-02-16
Z4,100,2016-02-16
Z3,100,2016-02-18
Z3,150,2015-12-19
Z4,10,2016-02-24
Z4,100,2016-02-24
Z4,100,2016-02-24
Z4,100,2016-02-24
Z3,25,2016-02-26
Z4,50,2016-02-26
Z3,100,2016-02-26
Z3,100,2016-02-26
Z3,25,2016-02-26
Z4,100,2016-02-29
Z4,70,2016-03-02
Z4,70,2016-03-02
Z4,100,2016-03-07
Z4,10,2016-03-09
Z4,70,2016-03-11
Z4,500,2016-03-11
Z4,500,2016-03-14
Z3,100,2016-03-15
Z3,10,2016-03-15
Z3,10,2016-03-15
Z3,25,2016-03-17
Z4,100,2016-03-18
Z3,100,2016-03-18
Z3,-230,2016-03-18
Z3,25,2016-03-18
Z3,5,2016-03-18
Z3,100,2016-03-23
Z4,100,2016-03-23
Z4,25,2016-03-25
Z3,25,2016-04-04
Z4,100,2016-04-05
Z4,70,2016-04-05
Z4,500,2016-04-05
Z4,70,2016-04-05
Z4,30,2016-04-05
Z4,100,2016-04-05
Z4,100,2016-04-05
Z4,30,2016-04-05
Z4,50,2016-04-05
Z4,100,2016-04-05
Z4,500,2016-04-05
Z4,30,2016-04-05
Z4,70,2016-04-05
Z4,100,2016-04-05
Z4,70,2016-04-05
Z4,500,2016-04-05
Z3,100,2016-04-05
Z3,-10,2016-04-05
Z3,500,2016-04-06
Z3,100,2016-04-07
Z4,50,2016-04-07
Z4,50,2016-04-07
Z4,50,2016-04-07
Z4,500,2016-04-13
Z3,500,2016-04-13
Z3,100,2016-04-18
Z4,100,2016-04-18
Z3,100,2016-04-18
Z3,50,2016-04-18
Z3,50,2016-04-18
Z3,50,2016-04-18
Z3,50,2016-04-18
Z3,50,2016-04-18
Z3,100,2016-04-18
Z3,100,2016-04-18
Z3,50,2016-04-18
Z3,100,2016-04-18
Z3,50,2016-04-18
Z3,50,2016-04-18
Z3,100,2016-04-18
Z4,100,2016-04-18
Z4,70,2016-04-18
Z4,70,2016-04-18
Z4,25,2016-04-19
Z4,100,2016-04-19
Z3,-20,2016-04-19
Z3,-20,2016-04-19
Z4,-20,2016-04-19
Z4,70,2016-04-20
Z3,-250,2016-04-20
Z3,100,2016-04-21
Z4,100,2016-04-21
Z4,100,2016-04-25
Z4,100,2016-04-25
Z3,100,2016-04-25
Z4,500,2016-04-26
Z3,-20,2016-04-27
Z3,-10,2016-04-29
Z3,100,2016-04-29
Z3,100,2016-05-03
Z3,100,2016-05-03
Z4,-20,2016-05-06
Z3,25,2016-05-09
Z3,100,2016-05-12
Z3,25,2016-05-12
Z3,25,2016-05-12
Z4,50,2016-05-16
Z3,50,2016-05-16
Z4,200,2016-05-17
Z3,100,2016-05-18
Z4,100,2016-05-20
Z4,25,2016-05-20
Z3,100,2016-05-24
Z4,50,2016-05-24
Z4,100,2016-05-25
Z4,100,2016-05-25
Z4,100,2016-05-25
Z4,100,2016-05-26
Z4,25,2016-05-26
Z4,25,2016-05-26
Z4,25,2016-05-26
Z4,30,2016-05-26
Z4,100,2016-05-26
Z4,30,2016-05-26
Z4,30,2016-05-26
Z4,70,2016-05-26
Z4,500,2016-05-26
Z4,30,2016-05-26
Z4,70,2016-05-26
Z4,100,2016-05-26
Z4,70,2016-05-26
Z4,70,2016-05-26
Z4,70,2016-05-26
Z4,70,2016-05-26
Z4,100,2016-05-26
Z4,50,2016-05-26
Z4,500,2016-05-26
Z3,100,2016-05-26
Z3,100,2016-05-26
Z4,100,2016-05-26
Z3,100,2016-05-26
Z3,100,2016-05-26
Z3,50,2016-05-26
Z3,25,2016-05-26
Z3,25,2016-05-26
Z3,100,2016-05-26
Z3,25,2016-05-26
Z3,100,2016-05-31
Z3,25,2016-05-31
Z3,25,2016-05-31
Z3,100,2016-06-02
Z3,25,2016-06-02
Z3,25,2016-06-06
Z3,25,2016-06-06
Z3,25,2016-06-07
Z3,25,2016-06-08
Z4,100,2016-06-08
Z4,25,2016-06-08
Z4,25,2016-06-08
Z3,25,2016-06-08
Z3,25,2016-06-09
Z3,25,2016-06-09
Z3,25,2016-06-10
Z3,25,2016-06-10
Z3,25,2016-06-13
Z3,5,2016-06-13
Z3,5,2016-06-13
Z3,100,2016-06-13
Z3,25,2016-06-15
Z3,25,2016-06-15
Z3,100,2016-06-16
Z3,100,2016-06-16
Z3,50,2016-06-16
Z3,100,2016-06-16
Z3,100,2016-06-16
Z3,25,2016-06-16
Z3,25,2016-06-16
Z3,100,2016-06-17
Z3,25,2016-06-17
Z3,25,2016-06-17
Z4,25,2016-06-20
Z4,25,2016-06-20
Z4,25,2016-06-20
Z4,25,2016-06-20
Z4,70,2016-06-20
Z4,70,2016-06-20
Z4,70,2016-06-20
Z4,30,2016-06-20
Z4,30,2016-06-20
Z4,100,2016-06-20
Z4,500,2016-06-20
Z4,70,2016-06-20
Z4,50,2016-06-20
Z4,100,2016-06-20
Z4,500,2016-06-20
Z4,30,2016-06-20
Z4,25,2016-06-21
Z3,50,2016-06-22
Z3,50,2016-06-27
Z3,25,2016-06-27
Z3,25,2016-06-27
Z3,-100,2016-06-27
Z3,25,2016-06-27
Z4,50,2016-06-27
Z3,50,2016-06-28
Z3,25,2016-06-30
Z4,50,2016-07-04
Z3,50,2016-07-05
Z3,100,2016-07-05
Z3,50,2016-07-06
Z3,100,2016-07-06
Z3,100,2016-07-11
Z3,25,2016-07-11
Z3,25,2016-07-11
Z3,25,2016-07-11
Z4,25,2016-07-11
Z4,25,2016-07-11
Z4,25,2016-07-11
Z4,25,2016-07-11
Z4,25,2016-07-11
Z4,25,2016-07-11
Z3,50,2016-07-12
Z3,100,2016-07-12
Z3,50,2016-07-12
Z3,50,2016-07-13
Z3,50,2016-07-13
Z3,100,2016-07-18
Z3,100,2016-07-18
Z3,100,2016-07-18
Z3,100,2016-07-20
Z3,50,2016-07-20
Z3,50,2016-07-21
Z3,25,2016-07-21
Z3,100,2016-07-21
Z3,100,2016-07-21
Z3,50,2016-07-22
Z3,100,2016-07-22
Z3,100,2016-07-25
Z3,50,2016-07-25
Z3,100,2016-07-25
Z3,25,2016-07-26
Z3,25,2016-07-26
Z3,100,2016-07-26
Z3,25,2016-07-27
Z3,75,2016-07-27
Z3,25,2016-07-27
Z3,50,2016-07-28
Z3,25,2016-07-28
Z3,25,2016-07-28
Z4,25,2016-07-29
Z3,25,2016-07-29
Z3,25,2016-07-29
Z3,50,2016-08-02
Z3,100,2016-08-02
Z3,50,2016-08-03
Z3,50,2016-08-03
Z3,100,2016-08-04
Z3,50,2016-08-04
Z3,50,2016-08-04
Z3,50,2016-08-08
Z3,50,2016-08-08
Z3,50,2016-08-08
Z3,50,2016-08-09
Z3,50,2016-08-09
Z3,50,2016-08-09
Z3,100,2016-08-09
Z3,50,2016-08-11
Z3,25,2016-08-11
Z3,50,2016-08-12
Z3,50,2016-08-12
Z3,50,2016-08-12
Z3,100,2016-08-12
Z3,100,2016-08-12
Z3,50,2016-08-12
Z3,100,2016-08-18
Z3,100,2016-08-18
Z3,50,2016-08-18
Z3,100,2016-08-18
Z3,50,2016-08-18
Z3,100,2016-08-18
Z3,5000,2016-08-19
Z3,100,2016-08-19
Z3,4800,2016-08-22
Z3,-500,2016-08-22
Z3,100,2016-08-22
Z3,-500,2016-08-22
Z3,100,2016-08-22
Z3,5,2016-08-22
Z4,25,2016-08-23
Z4,50,2016-08-23
Z3,25,2016-08-23
Z3,100,2016-08-23
Z3,50,2016-08-24
Z3,25,2016-08-24
Z3,25,2016-08-25
Z3,100,2016-08-25
Z4,100,2016-08-25
Z3,50,2016-08-26
Z4,50,2016-08-26
Z3,25,2016-08-26
Z3,50,2016-08-29
Z3,100,2016-08-29
Z3,100,2016-08-31
Z3,100,2016-08-31
Z3,100,2016-08-31
Z3,50,2016-08-31
Z3,100,2016-08-31
Z3,100,2016-08-31
Z3,50,2016-08-31
Z3,50,2016-08-31
Z3,50,2016-08-31
Z3,100,2016-08-31
Z3,50,2016-09-01
Z3,50,2016-09-01
Z3,50,2016-09-01
Z3,50,2016-09-01
Z3,50,2016-09-01
Z3,50,2016-09-01
Z3,100,2016-09-01
Z3,50,2016-09-02
Z3,50,2016-09-02
Z3,50,2016-09-02
Z3,50,2016-09-02
Z3,50,2016-09-02
Z3,25,2016-09-06
Z3,100,2016-09-08
Z4,100,2016-09-13
Z3,50,2016-09-20
Z4,100,2016-09-20
Z4,50,2016-09-21
Z4,100,2016-09-21
Z4,100,2016-09-21
Z4,100,2016-09-21
Z3,100,2016-09-22
Z4,100,2016-09-22
Z3,25,2016-09-23
Z3,25,2016-09-23
Z3,100,2016-09-23
Z3,25,2016-09-28
Z3,50,2016-09-30
Z3,25,2016-10-04
Z4,25,2016-10-07
Z4,25,2016-10-11
Z4,250,2016-10-11
Z3,25,2016-10-11
Z3,25,2016-10-11
Z4,150,2016-10-11
Z3,250,2016-10-12
Z3,25,2016-10-12
Z3,25,2016-10-12
Z3,25,2016-10-12
Z4,250,2016-10-13
Z4,250,2016-10-13
Z4,50,2016-10-13
Z3,-20,2016-10-14
Z4,100,2016-10-14
Z3,100,2016-10-14
Z3,100,2016-10-14
Z3,100,2016-10-14
Z3,25,2016-10-17
Z4,100,2016-10-17
Z4,100,2016-10-17
Z4,100,2016-10-17
Z4,100,2016-10-17
Z4,100,2016-10-17
Z4,100,2016-10-17
Z4,100,2016-10-17
Z4,50,2016-10-17
Z4,250,2016-10-17
Z3,-10,2016-10-19
Z3,-10,2016-10-19
Z3,5,2016-10-19
Z3,100,2016-10-19
Z4,25,2016-10-19
Z3,500,2016-10-24
Z3,100,2016-10-28
Z3,50,2016-10-28
Z3,100,2016-10-28
Z3,100,2016-10-28
Z3,50,2016-10-28
Z3,100,2016-10-28
Z3,50,2016-10-28
Z3,100,2016-10-28
Z3,50,2016-10-28
Z4,100,2016-10-31
Z3,100,2016-10-31
Z3,100,2016-10-31
Z4,500,2016-11-02
Z4,25,2016-11-09
Z3,25,2016-11-14
Z3,-500,2016-11-15
Z3,25,2016-11-21
Z3,25,2016-11-21
Z3,25,2016-11-21
Z3,25,2016-11-21
Z3,100,2016-11-25
Z3,100,2016-11-28
Z3,50,2016-11-28
Z3,50,2016-11-29
Z3,100,2016-12-01
Z3,25,2016-12-02
Z3,100,2016-12-06
Z3,100,2016-12-06
Z3,50,2016-12-06
Z3,100,2016-12-06
Z3,50,2016-12-08
Z3,100,2016-11-12
Z3,25,2016-12-15
Z3,25,2016-12-15
Z3,-500,2016-12-15
Z3,25,2016-12-19
Z3,25,2016-12-19
Z3,50,2016-12-23
Z3,50,2016-12-22
Z3,50,2016-12-23
Z3,100,2016-12-23
Z3,50,2016-12-22
Z3,50,2016-12-23
Z3,50,2016-12-22
Z3,50,2016-12-23
Z3,50,2016-12-22
Z3,50,2016-12-23
Z3,50,2016-12-22
Z3,50,2016-12-23
Z3,50,2016-12-22
Z3,50,2016-12-23
Z3,50,2016-12-22
Z3,50,2016-12-23
Z3,-10,2017-01-09
Z3,-100,2017-01-09
Z3,-10,2017-01-09
Z3,100,2017-01-10
Z3,50,2017-01-13
Z3,25,2017-01-30
Z3,25,2017-01-30
Z3,50,2017-02-03
Z3,25,2017-02-09
Z3,25,2017-02-10
Z3,25,2017-02-21
Z3,25,2017-02-21
Z3,25,2017-02-22
Z4,-10,2017-03-02
Z4,100,2017-03-06
Z3,25,2017-03-13
Z3,100,2017-03-14
Z3,25,2017-03-14
Z3,25,2017-03-14
Z4,25,2017-03-16
Z4,50,2017-03-16
Z4,25,2017-03-23
Z4,25,2017-03-23
Z4,25,2017-03-23
Z3,500,2017-03-27
Z4,25,2017-03-29
Z4,25,2017-03-29
Z4,25,2017-03-30
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
